Consumer_Key,Affinity_Key,Affinity_Category,Affinity_Subcategory,Affinity_Value,Affinity_Type,Affinity_Score,Affinity_Last_Modified_Date 
EDSQ0sMHROlG56BiaYZvix9DvupEA9sXx4RYZ9UxDBRMvouR3YiWqQt4LqenDeMx,DpAPOTxSaK17ah4BM0igHDdIjJQPseOHbwt2lJHfHvvTkA6qRXD9Y8afb6GKAyQE,Food,Snacks and Nuts,,Calculated,7,2023-05-24T09:24:57
HutZZKZFe7Ry7nmzg38ibe0bH76LaUYoIgdP4bTnurovEfxID9L4HcZUfNhzamWN,wGi0Q5pBr5KOW18mFc8qJCFdBUDJ7WSa9SmcwBVPFG8mDQpoat12yZWj9jkkqeMT,Food,Canned and Ready-Cooked Meals,,Calculated,8,2023-02-11T18:50:52
UwESv0mRLVGDpudPwjLqwT1PAhy2Xc8WO7vmaIFNvMQgqV4O0n3tnakBemeEeYz2,NrxETjmUMd98eJavatudV2h9bql0PAn0vMlWPXJc9UxprPuGyq2nB8cF4SavmzSl,Alcoholic beverages,Gin,,Calculated,4,2023-04-23T01:12:42
UzRi0hRbPV8tXAu6eN6wjQyyR9Blol7EAQlrqczJkhF24hUBoQt0eK6C4mQSJlSO,MjJDZjTweAxYvYlXcebk0ZJzOVzxqHGkyuYMBLLYYfFsUn8ZPDs4KYsTQwlD3wWb,Alcoholic beverages,Spirits,,Calculated,6,2023-01-15T18:07:43
Zln4pdcdVtK5Fwxim0dVI1nfTm5Bri5NJSPVZ8fu923gXQWOhGMqOwOmHqyxaMag,E2nq0Co9c5eMhfdbqj5yTOMc12czHEuIWK3b80HN43O33fa46iybAYxnwm4aoywi,Alcoholic beverages,Wine,,Calculated,10,2023-05-09T07:32:29
j1hi3a7I88AeNGtqAlynuwyM7A0ETeYVWw3zH51R1r4Ewu6hFFwhCoip5hTkPn2u,2LAG03SfU2b9Typn2p2P2g204uTefj7ggpq9Ow20hBMxSoJmzbbrtO9FeSPOpDC8,Arts and Culture,Higher Education,,Calculated,4,2023-01-07T02:12:03
yYOmudhHNtZwMJOzR6s2jt087r92fSwnagcsC7epEDhNz5y4s7oQGoQeSlAWVFTF,WzqRIZXJG05B3HxvIb6mzuwdBL5qLBdmQaNk1LMur1HZx1Sc19ucKDwo1uTBrm2v,Music,Bands and Musicians,,Calculated,5,2022-10-29T05:05:58
U6OjiEgylZpVsfqwovjDELEOS6DVsCAyPusj4GWZkTjzMP09W6WHmvlxkyRGbvvr,B7bQW9PDDNlHolrD2LnDc69vzQ0DpWcP1yryFMBK5bto1FAoyYxVy1PjKL1QGfPc,Media,Newspapers,DIARIOS,Calculated,5,2023-01-26T01:18:20
o8sRYw7plScDzjz9ZSH5IRd0MYhpxrV5P47hoxf1ZGMQMi7DlfkGb8ZHwMfnXIgy,27cVPtQGtUzUoVqsuNO8gF1LodKoVjql3rMxAOMAn7Cggn7sxtgEmBPwM2dsgorG,Media,Magazines,,Calculated,6,2023-03-21T22:40:34
3I8DYByDuuoOPZhQ14gK2Mm5ibgYKFLpAGSD3m2oYqlZQRdZwhoz4Rxvp4uBI2WA,AvciCkMNFKrgDIjL8Eo7DyYwtZrm6YNLSydU8nCrUKvCGe4Vbi63pDgKsIlbdWXF,"Health, Hygiene and Wellness",Sun Protection,,Calculated,4,2023-04-07T05:01:30
BIVAFGH7WMCNKC1jdtbVyYjSKEs20hdvbl5BSAQG5WQ1ioBXVevij1XO9bUYJnP9,2REil4kcithpUcBXaCemG5iwyZWMV7JLsxlO3H4F8Nz2LIkBZf7333IsSbNgtMbu,"Health, Hygiene and Wellness",Well being,,Calculated,7,2022-12-02T00:40:49
T2V0IVQkg3U8out6zU5QR3nvnGEy8zNxi0qqj0mpvq4q5J6rs8U5qx9SzwVIr8r9,OR7SpHp6q8yuNERjPDU3carBASTB5oJ6D3RYzzLzYXNnZ0SlSoEOwjcWHy1nFp5b,Sports,Fitness Lovers,,Calculated,3,2023-03-30T18:35:58
Lw7zqQ4q3QamLrcjxIn0TV2Wh8OiUYUjNk2SaQwaBY13ImO0uikRbPtGOLiL8LB4,Zk5QcXjoXairq14crScobw2rStAremGXtRcxOOCAn2kNhjeTAI1mA1QZQ9llPiWO,Food,Vegans,,Calculated,4,2022-10-18T01:32:10
EDxpCbEePUvHV2rKjZh8jQDpbZrn7026MnJNg0dS8nXiHo8CHxeWkadNQzY7LwHv,KTjL8f1Szu1FKBAZywN4Vlmdn8xeAJF1RpCeuVApUJUmReIxJTG2H3ZEbpqOSXQE,Food,Healthy Food,,Calculated,4,2023-03-06T07:48:27
5KXOAseTNCei3SdOmE4oPu1Vfc5kwyuJfqWABFsgckhmbbwY4345RYJRLH1rlNLK,ToZGYUhU7Shbw3WvH5GK87h4ltVStMadaqwx7q6OLVvBM0IZaFqZIl3CZ7phXMyo,"Health, Hygiene and Wellness",Pharmacy,,Calculated,7,2023-01-19T08:44:08
UTKzNiHqRPCclSCpNA0W3fYqkhuHDF98vTiloQm3JCLZA2xzDPqNNmVKPHc4hDKq,9cTAqM5QdfwjUijtjUdJQ4dHcfSaoCDbQGr7uSgxoDmTBxfg2sE9WytdsMU0RtKA,Home and Housing,Household Shops,,Calculated,8,2023-05-02T14:18:06
76CwwjSp747jvsKYVOWPgyyl3fD8zBuZBNMDaoZ1z7iQoDcRI3BBmXSYrhLeEWkk,YhcrBQeEd8klvZiPHefdWXd5OoFv86r34mBCC1H25sVcMLbknUeotxhc76pXu0Jw,Electronics and IT,Shops,,Calculated,3,2023-04-11T23:30:25
27E98pUacDAvR3njGIDbAZ0z4WkPwJKMtsEbxFV0an8URYqNWQBpj8yGVW3GVZvD,P4IAlpqMkI6dcHqhtztl92cLsO6D3YlRfUXySt93AxC8OMQWuFQ5E1K25g45SkQB,Electronics and IT,Shops,,Calculated,6,2022-11-21T03:04:11
MGcar8QvbAPTKAUX3XTGBHv2A9GKnuAyRHQF8px6AsTk2c3y74yzzpihNUhahida,yyLSXGDoYLCUaOxcljXVGUR6yT7M2mFasXw4TMZxXZSeVJe686jMITSrmMfGGZTH,Sports,Shops,,Calculated,5,2022-12-04T17:18:30
YsBMuFWa9SDEiQ3dDyEWWDDqwY4OxbCeMorYXpxi6Jd45R2DHQzqKPQPOWHugpLG,vCIqINs1f9PGAlcuDXqw2qRFMGOk2ujLlcDmnlVfyOeBryjO93dVaEGkMjVNR0Da,Shopping,Shopping Centers and Malls,,Calculated,6,2023-04-09T20:12:47
KajRY7JAtakHsIYQ1eqJGM8wLEBKU56T0AF7OQB6YytqJ3coplMIkXe24xxEUBOj,ruN3XGZCUwvTXhCyTysLt9hl5RvnAqJ3FsYjGgeRQm6EI5eqPhZhHqEpDwjFBzSn,Home and Housing,Household Shops,,Calculated,10,2023-02-08T13:59:21
9Ic7KjRq54ZWlJJZvo4v9yYlQKZCjFPz5XfrDPsIUnGt3duwmhGwzB75Y4FGb9ww,iZXhPOJR1goe3gBBl7Tw3qzJIVmonM1Bot3dbBAHSM3Nuo26GdnV5lkzave61FOy,Electronics and IT,Shops,MOVILES,Calculated,6,2022-11-20T12:03:21
isLw2tgaSWpb3T81ydzS0r1hVPwA9cp0SZfUQ3eHVJI3Wr8uuCPBdabQknj7rSmz,sfHh5BI39LavR5AWBjep625gU6NUduzVmYhXjSlvYcUfaVTlgRM1rCAIbFIXCIrc,Electronics and IT,Shops,,Calculated,8,2023-05-13T11:45:22
ry6Kwkj49bk42uUJ48RydmiaV9V2GKuCUBpOMnDbRaIoxPEMcEZQncxMxHNDwMEa,npk5z7r8Tj423jCyZvHPoRZdcc9G0jtB9L8z4cJgbckub3v7Psdd3DcmSEznvQ0R,Sports,Shops,,Calculated,4,2022-11-17T17:13:06
lBBpt4d48NPl1j6FRAEdIHRWyhb5fUjmKtDJXJcNLVB9btcFaRPCQJ97gUGUGUL4,WFZ70g2qiI5WqXvoPnqawN3GpuLEtuCFA6vAh0ZWdiAcexEGDdi5oRHEG238buEp,Fashion,Brands and Shops,,Calculated,8,2023-03-16T20:50:35
qlyMLLZmyHC7wcLMRz5Tz8Nqb0LbinVG2HEBDKEgVyq56JZ95ksat1j4PyJTovLk,MGsmrLhDn5CB4GNzSS5MomWe1G45ei3CkERfnXQQ0pCjhtEtct3jmPqTugKKYO7t,Sports,Motor,COCHES,Calculated,5,2023-05-05T01:02:59
Oi2TSY1kcnhwQUhHcsnZv3TJqs3l59UOGuE7qs1iAvNVm9nbF7KA9pSuY93r0PM9,bqE4vhykqHQA7e5o8BSb1VyAhI0URKkz7sAYdwOYz4UQBYa6FEBUjuIoWaR3xtlU,Sports,Teams,,Calculated,1,2022-11-21T21:58:47
ad3zlBaTPMZte3S0KgWF1tsBkbOVh0cAYSpU6kOdvqeFA0g9JURDyErUoZTjgN90,X89C1breLseacWJk713NM1a9CsTwT7egOYlZlh6N4MB6onDx1SWhrUpyIEQdoDIc,Travel,"Countries, Cities and Other Places",,Calculated,10,2023-03-23T16:50:42
0NnBDxRXhHYm0qG84KOdG6L3aWgV3410let7GnreN9kiIsnE4MEPyDcdAcsPlLYC,nWzzHIkomEk2r52KJV4RuN2kUP6LKI6OnXgMQjzIEFTX7crLLIdZXyxVapKVlgDu,Travel,Travel Agencies,,Calculated,5,2022-10-24T16:33:32
YoR3sQottx0xLt9YEPf0BzNMblfrNRplM5JT965ZhTvFFTheYwTQYM3wqH7KEiej,8sVnpOMON2vNCqwzz6OoLIi4Nizy5L3NDOkk1IAgy1a0x9Wb4qxwY5Uf721IDMdN,Travel,Hotels and Apartments,,Calculated,6,2022-12-09T13:19:06
OpaTiJ4xNu0coCeLKP6eRWCYNFdP7OWBFChDZTh9C9HHBam9UogOvLc3sICOy0WS,MVsWk9hkjvOE0z48YduPUmhNXPicpwuMt1XWBtUn2n58p3iCYsESQodibasxj1z6,Shopping,"Discounts, Promotions and Coupons",,Calculated,10,2022-10-07T20:49:58
MtTUwwV2QrtGfuzy67OSeiSpejfetnzUW53uOsg9keDwc5QcnpO3HSTBN64jKRpu,CIUsI9l4n2eLHBSACCZM05oFIfYo1cwlx5z6We7Z14nwXyk0l86tiNZDPcnFo1AO,Shopping,"Loyalty, Catalogue, Private sales",,Calculated,6,2023-04-22T11:52:16
pQaewsNNwmt67wWx8woYqj7ChM3JQHrsdRRluaZe6upPQBsUkgEm0ygEUIC5IrMg,U3FvPKuJ9RV3g8DBAusXnnyOyPnO6LYgofzWnXGyZeU0hUBmUcA2IDnlrKQokOXS,Technology and Internet,Social Media,,Calculated,4,2022-11-26T05:51:27
c7UhxnedgGZG7DET0RfkVPk0mAIfLd8eFldTLi9AfadtvsSWfGSbChVmTWluUxRg,4TJUmUwp5oqyTFs25cJSgcXjqarvwe1btuXtHrIyxtfNXUz5Mq2szXZWZPhEFSXL,Technology and Internet,Internet,,Calculated,6,2023-02-28T19:03:47
vmFImupUzE41qydok5b4ci30MFKkh9eWO2BPwI1fxBOTrmVbfHZ0rKYnWYyA1IUu,18uQiajadyzGpmSknHjqX2ZNVBh2EnIcsqdYdWWkXVQzgIrpqFLAKVWiiZRynneF,TV and Radio,Shows,,Calculated,1,2023-05-13T16:13:11
Y89ZrvJzNOcVZviaNIbcpfoECtNEctFv1wrKOzxrCcIRV8dzk8v8wvoTzFjZA5BP,7J9oymWvZt0XRFAp1ukuVWt4aTUtgfhpkv0GEOa2Zm0QW6Dr75s7l35aoBl7qR1a,TV and Radio,Radio,,Calculated,3,2023-02-15T05:13:58
hwjC7tAFoagI0lobMar3ONbL0HDrs6VGxFpqJ2idGj2vT6fDnFDUewcxS7aObBcy,LqXzJoCrgwWDodwabXCFN0DS2UsLxAHnWGAZE2Sr1zSI3LK0TGdxUdm8IjqA2z0V,Leisure and Entertainment,Comedy,,Calculated,2,2023-05-30T07:42:42
mddw0MKcp76fNdnDIS73lKrjVYuYFbLmiF0RT7vKlfA5pDfsPEnloukhUCbxQEGN,4yvyr5sU1LoaWWjfUDNIzYNdCqRcXB6nDlArZkMca13RNSpF2DGlWxEbPmds33U3,TV and Radio,TV Channels,,Calculated,5,2023-03-07T20:36:41
8gnVqt5zcJoDFb1vB6KxSNlqv0Ivffo7j3oQGgqyhpPGI1lAZAvA0rH4tpE9qGkF,9WSjWnfPtMIReZ3avMFcOHGdD88ohxMe70ITeh94BjBS6McvAKTUjwm4qL8C09zS,Technology and Internet,Technology and IT,,Calculated,7,2023-04-23T14:39:45
Z0ap6mDqDP34Gw9RLhafIIWQq3HH2HoymxME4uYwK2qX0sJknTcs1nsn9QfcBJB7,ZjqVzY3tz3hA26COwpAvAxMRwp6YS8tv9wfN8ekab0tQ0nHLUYQiClkuSGFvffYB,Leisure and Entertainment,Bars and Restaurants,,Calculated,7,2023-03-28T00:00:43
Mlix0Kdn20NyC3C0cYTg4IHAWlBssutFUOvXTPDlVsa3JUKKyZLbO1tXCTX5l7Kx,JLowTCkzFLbYa57E3hTGtctggvCcOMGyiUH2PYJEevMUy79s4VPqU5UwNotHBuHl,Consumption_Behaviour,FIESTA,,Declared,10,2023-05-30T01:58:19
y13j4svMZ05qYRQo7BHW2qPyFXiJFo5BjGV32P1gpiJoWhKvS7rdj1nSzkOMS0jr,87sSZuZU5o25jMvs6tq8CD86JJnk4mceFJu80J1QTzy0u4NJIvOJJdbVBUXTZUJV,Consumption_Behaviour,COMIDA,,Declared,10,2022-11-07T01:47:58
rXmcfhlXNbcAPYPTx2rTsL2jxG1AP6YD9uYeCXuIOzjtccDE7qNjpPMeBZEg04kK,OyZLS54SiZSXCqiQxnbygTvXVI4YuPAVgS2OEalKxP5VBw9Et9l1IRIEt6gQvNqb,Consumption_Behaviour,CENA,,Declared,10,2023-02-21T19:59:50
J347CvL5qOgVpqmAD7ZoGiBWxezS2jp13BzHCChuPzE5ODWlMGy1c3FFqG0ZNwI3,tg2Y3EXMD0gn3ijxRWnFcRs4Mfdy2K4ZGPJe4QmAvLpeqYxNNNoFHfZkeQpfqlaM,Consumption_Behaviour,APERITIVO,,Declared,10,2023-02-09T09:48:54
AuHndgR76oEcF7RAG9itZdhJ8DFLGIVA7x1tSqrrzHLe4NvasdpIO5nTXUa9UJMB,GYTf7W58Jm13kdoYlR0uF9cGL90clsTUZyOTPa0iLR3bfhvtiLWZWaiouQJiZn3d,Consumption_Behaviour,FIN_DE_SEMANA,,Declared,10,2023-03-19T23:13:02
UZjmoec8a4G1IP0laAF8QOwQmOP2FfSR9hsqrMx7G2k3j2zTQJHcIjUDFPxo1yHB,MseqnrDFsPo9rgRtSnh2HF4yHGkwlqYXy7k4q7FeGXWIeon0vdraap8yTf5ybMrs,Music,Music,,Declared,10,2023-04-22T21:32:54
2GY8h6xMpMkYN2WjpoSJ9LqSkZXKElAhqFfJzWxPdBdDkfibnzQowyZ7xroMCoYF,fOAF0gAYSh5L4yoEV0T4H1kTE5IKZMG8B6T6gIJWhUihYBx5cnmMuJX14B3KZY7W,Food,Gastronomy,,Declared,10,2023-02-25T18:28:11
aBILoUlbFeG0rhMFqWNePe2RcsdlfOa8nrmhaTGfh2gKCvwi59WVNKsM0FcS1N9m,sosIo6hU5jKMsPP273Fufszgczs5eyAirXw0dHClEaNyO65tlDbPkX6Hjb6gguYC,ALCOHOLIC_BEER,AMBAR,AMBAR,Declared,10,2022-12-22T04:00:31
3g7LJm75sgwXa8VFbpU1xA1V9XX0JD8FbyTou4gU68q4GVwij3q9Elc0XHQSDdae,efJAU5oadi5Me1aYv17mKG0txRzfK8zuc5boKkvPq1bKL7hUTwtwvxXyGrhLOdJa,ALCOHOLIC_BEER,ESTRELLA_GALICIA,ESTRELLA_GALICIA,Declared,10,2023-02-04T17:12:00
VYT6GXIZcpPSTu0fqZCmtCG8PHHkcvGOjTIdFmuX1riLEsn7jnDD9jNCM5OxDpq2,86vPJulrBgXSeyjTTucdFmKgdo92vzOV2Aqzcn7AijPmwDXn5GagxzEbTTkWACy2,ALCOHOLIC_BEER,SAN_MIGUEL,SAN_MIGUEL,Declared,10,2023-01-05T15:25:20
9lDIhMFOZo6AyzMRaC1BwRa3rv0PdrOrYPiQsBK1n4sDN4nc47EuqUKWZEaW4Zpa,uiKXY0GkM0qMGn5GjDBMkQbL9XKzkraz9EojYFnvKdzR45F2S0DoK6Og025VhYOD,Shopping,Shops,MERCADONA,Declared,10,2022-11-05T15:33:58
HGMry8aX0BvXFjmg1AuoLC2HJ5FPfwicmoLMrs2H81uiPMsZDH2TwCUzwl3tBrQl,zqIaN9JPzGRZLw3EWD6mqhyLntT8dQLFk02fE48RsNXHmPbFclDjvvWA9R4Y5de7,Shopping,Shops,EROSKI,Declared,10,2022-12-28T09:54:34
XoxH3mrVLok0E4bauCBlaYkN3epW0YYZDmwTPoX099OqwU53eaSA6S2hTBI7nyj6,Sahz4rTEZzlqyPlHQruPr5HhTno5bxEe4YcqGy2zyNmhaN9NXXzqrtdwlRWeyJyF,Alcoholic beverages,Beers,Cruzcampo,Declared,10,2022-12-15T09:54:07
V63QrWYReQxu5P24rHeZMYqsRlacJuy0REmj4l2nLxOteVj7ilm8hCQsdibrputW,tcOYnDL0MRHejFOnehVcgBgbBiR5Jx0kCF4bEVed83woZAKJCKJzhDhfhwneWb1G,Sports,Sports,,Calculated,6,2023-01-01T16:36:41
FEQTkS2poKje5Nfd5wxEXnphPGfQW80Yv4Yf9PZ8D9W4yKGmn2iKfY9iF5gOsYsk,GcUHojyp6cHPD72fKitcvAqo9UI4IpMXxmVzQPq80tzMeGBN8unSq18edzJrkM8i,Sports,Athletes and Sports Personalities,,Calculated,1,2022-12-08T01:20:43
YBgtJxXDOcyrc4ZORxtyK7auWqmfv7MIcVTT0Qo56Mr0nDzRXbyFXBScr02XatqK,i52zRar9N0XNhbzLXnE79Cl3ZbaqSXFJ1yrKxAIfZMHrd2RJIjBAJ293GBiGS1Yv,Shopping,Interested in eCommerce,,Calculated,4,2023-02-15T21:24:51
5AY6ZAoGRNSUwZbMfDVpJhT9KZDrqij5j6KIC8E3pA91SOlJvudqEgKEKmriKD4s,POagwIV6gZca97QzwccDyTidcbw0mh9sQJiACBCJAMd1HcOFr10Ku7vTeI2VJQOz,"Cinema, Theatre and Musicals",Actors,,Calculated,2,2022-12-07T03:27:00
gPqTkZK4RVLjohAtkIGrSN5JLExjotYZxs7HZJ88RnNMzMihANlC5CaOkBY8myE3,uNW892vFrwrHqf4bSbzVvmbBbnZ38zwE7gOVo7USUQIYaZfPtaWYbGJHOb78qEnk,"Cinema, Theatre and Musicals",Movies,,Calculated,5,2023-03-10T16:13:27
re2niRc6o5pfitZI6zdABCSReekoVsJ06tROP231yNgyqNWpSWdji4d25BO9qQHc,vt96KyuF2j42pdAqFY3LWPRX9SqgpxdJnBUHJSPtwyfDnqDD8YQ8YMyiwM41rphK,Soft Drinks,Refreshing drinks,,Calculated,4,2022-10-07T15:36:10
iJoFKKOtg3dcmMpcYmuY6d3afpm90g8UZa11KHH0VfkhhDXMATBqJrfy05vOHq0U,47XBxtoTT815utBOcNI7DFL0XKEfaiJl5I9J0U6B3SlJMlN6LQjzOMpT4MUTgEWb,Women,Communities,,Calculated,5,2022-11-11T08:56:19
ly1i7wG9CZ5doQv6zcHOCKWdwgbg4qeMP3CtcxzRD5xvjKsQXtjq4skJ3A0wfgLD,bVKQLmcLR4m5t7YLOrozwahoIm60Gp4LyTDPepRJ8f7fSCyxZF9VE1ncJ2bspmar,Technology and Internet,Apps and Online Games,,Calculated,2,2022-11-15T20:27:15
Ic6EzpsP2fB2fsbisGpMAMQd3nCCu4akx073zp8EOWN4L67ujDGWokYsVJgvpNTp,dyXv7FkbBXVZ2P2gNCPfJsCNJS75NBWK1g1oTTQN1UtYyXU9bfgkqbYwgRZxba1D,Alcoholic beverages,Beer Culture,,Calculated,4,2022-12-02T02:50:31
ISNRnyeH1KSzbogzNo2KsVqI4P0SU0xfenvsrbLYoJzYsowdF40MrmqOTiYJsOdg,KrjbQfaJ3LY1srgIt7mit8C4CIv78a1Au4GCDB1hblKMDR7zv0LhWCg0i6px4N9E,Alcoholic beverages,Beers,,Calculated,6,2023-03-13T22:32:50
8ELRyTRRWA5eXkGm6nL3BjMBWjcQv5gwu1Ct6K49zkyUn5rUlmVdFUsAv7Ck3lSM,RJO7TwG3Dph3cGGaazaDfJAvEr6t4z6NgYMpSLsA19MAL8J64CZNq3MNM8F4Lkik,Food,Gastronomy,,Calculated,6,2023-03-31T03:06:14
CYHfMzOgAjq9M0J5wIaVMjULKC19gswbj8NoQqpwyZ2f5MhP5I54dKmkDcFu8IZA,OoEoZWbHWem0980MmTBL688tQMzq4AScvzjHDSCBfXHTbNcLqkemkgHaWZzFabOM,Food,Cooking and Recipes,,Calculated,7,2022-11-04T13:22:06
6KkChPEkZtxB48sUnghKpTYnUvwogfLsC6FUMyAfL9TeMXS1D0WlH8t2Hoy7D2iU,BG14k8o4K9GrPAg0JOFgiji5LYTlCvDY9teVAKMR2pR2Rw3SE5JsZyuLQNWDhUt3,Food,Gourmet products,,Calculated,6,2023-05-20T22:33:05
H8JtbVuuuTg5xVAIBqcoFCdavMgEyb6WYx6cOXIunw6UljEsvtQzBrSAKnxGETBQ,7kaj6Ee811umdR0a0XWEoi3bYJtSmPICkI4hbXXD1sp8j7iHYsKAK2IOpDQ70iap,Food,Snacks and Nuts,,Calculated,6,2023-01-13T17:25:51
TFugYVWVmpLG4l2fW9b06Xi2JROi247og90qfHviNyktWxyJMyUCQ3Aytz3uMjB0,rnaMwLH6B9D4HqPjZ68RP8UnudtLPWCFgeB0bjHoxbi2tgwlH3Z8zVAg4bWYeEGT,Food,Canned and Ready-Cooked Meals,,Calculated,4,2023-02-09T15:24:52
6fzOwwckT48Wjfj6FoejLluwIuMc6lfYZ6wnefT7oupZVEqb9diNHDoAxNKva77C,MPGEDY5mzvqLFfmFtSGgevtVZgjTB21wUgij1vdkuMRZ6tE7GVXngqMW9m3Qve9n,Food,Healthy Food,,Calculated,10,2022-12-22T14:24:34
M016MauWOH5u5vY8Zc57TayYIc2tup4HaikeeW7ARjSxdUvEsUCzZ4wrkFuqvBlf,XQYYnkU5DPIW7LnIPaoJGfYOP5dP7djmjT0B71BjGQi6RBN3bTsTjIcKjltzn6nE,"Health, Hygiene and Wellness",Well being,,Calculated,5,2023-01-20T13:49:56
lQqtdf0VRUza3mHjWHx9ro8ZQ8ZOkA7YAHt0zZGBvJNDXAYK1MquvdpiW4B9hajm,YOuJ5yMlvDPEmlXv4ZK1hIY8YW057MA30UA6DoUNNRP6dQNCDA3VbGbBLmK9AwoQ,Sports,Fitness Lovers,,Calculated,3,2022-11-18T17:07:38
gklYbry8HojgrKf5ipmIVNLiCyUFEmrbQYkCb7rqtnYdnqt1dT9cXhsjyVtt3QUn,4hnU1BKytqXAubz8TYPtSjeoZ76hRwQUaTeJHzQZnpO8bgRNOnKZa7qGPk3saKd6,"Health, Hygiene and Wellness",Pharmacy,,Calculated,6,2023-02-21T04:36:20
QrUaUZB92DjRzYE6WTzMM34F7WcPViAi41G7rsgyfA0FAv96gFV5o2xIhegUlJjo,aXBm9Hfmnv1OekLIbJgR5OgOaq45EUyc72k7VKidAXpCTKff6hL5tYlWfwvHn9wr,Home and Housing,Household Shops,,Calculated,6,2023-01-11T07:25:05
41ZQbdB4T9XoXpPx9R5XAM4Xw8Byb6Io6Jvm6VsSOxagmE4b3RVoeHqoZBoDnvj9,uPrA73BqvsumDAN8yFS4Rd4e1nZ6Pb3JjffQa0FmvdHbYHKD3r7x3tcmw21z1Fa7,Electronics and IT,Shops,,Calculated,3,2023-05-03T16:16:52
k5bftDgzcF8RCpOywJmSCvDPG9XkbjEwZsKdQdsgibmNionCcDNQDWqhXV0BnFX3,vNjk8ZPZFCER5RmkwRU2DA4HL3QEdLiETDfexCjwza9L3jLzJQAMBdSOluogk3qL,Electronics and IT,Shops,,Calculated,4,2023-02-03T08:59:47
tTCblsElZoMArgiZrjBltSfGPSh03xTqSBqBEF3nxogqKzLwervz4TPU0vxRJIKK,SnMW82g9pgVbhk7LF8WEab9arYaCtnbTeQmiY6GZ5C0wDF7P5wwQq82mTlkBUgvt,Shopping,Shopping Centers and Malls,,Calculated,4,2023-03-02T06:11:56
h0xLbcrfrxogOM8WdLdGfi5IUoyGEermO0dfU3fU6Z89Ner3KfAY4cO8pgp0aD1T,T5IcW7Bq3QgU8fkKHVMYvc4ZA8Voo5SQEfnnHgYyEoJBrYKgtMoSssWKeZWNpO4b,Home and Housing,Household Shops,,Calculated,10,2022-11-24T05:16:16
0SuasvF27JdceObyMyUU4DsQ1dv7bCrqmfJ49LjBBscaKCMKQwOoNp4HbQB6MXUY,wuOWgkehiPyMFobCurahpKB8RiwsxcLgWXiVCRWPIzGPcJiVX3sAfvkS0V9Xvzw4,Electronics and IT,Shops,MOVILES,Calculated,6,2023-03-23T10:03:02
40sHZidmcFMBSefTaDm29oOn3UsLmS25BOtCQgTLPjktthY8q5DSx6icPlYjLJtS,Pvir8sOLsUZrbC6jf7YiSHCAx0XWdDt0movvfIJPIjyH5zbkBCRWSDfSl6P4d18q,Electronics and IT,Shops,,Calculated,9,2023-03-12T17:24:10
UhTvxJ4EqYQfIg06UKVfsCYb5ewRdNVsDvCWMggPVljw6ziTzQqiHRSRMAEutTG8,tynoLsYWkWHkHvltmkNB7W8BjGndTrGygdBgfPXuhmcl6cBwtQM8zyYUzXH0hEv4,Fashion,Brands and Shops,,Calculated,6,2023-05-21T14:46:07
CXhGgnBqmfoaHERez8jhpEfnESDERZWKCuXAuKCmOisn8Rc351Y3m7VVfVK0dU1v,wFeXZP0BcP7j6WHW4phP8dN7L5f0ps14tEuFabWpf3SUSwSg8tDYduUF7vBBMTgX,Sports,Other,,Declared,10,2023-04-11T18:45:30
fW4x6tQ5prvVqyJRPWoS2cl3MkVidTAMFD7kspyzo9UXwdgaD7qGUaosJ7va5QQ7,gWN7EM6ZDIouUUxDVDBhalRme8MSNYZZsn2vK9OAt0mxQU7PBUu2C7Xt7i4tXk62,Music,Music,,Declared,10,2023-03-20T07:59:32
nAv0Bxp3jAJSqqHGOAURog8eHCuyQyMYjXs8AMIPCK383Mdan5TXRdudAM6VhtNY,0C3qLr9fJNgFzRbIWbRiNLqzrPrwG1jwODldtYvR2oapH7UMRYajJAGroPmJj9ll,Arts and Culture,Arts and Culture,,Declared,10,2023-01-17T13:34:19
XhCaR7UBQjOCowzS2m81ATFZo2R4kNq3QGLvTQhJdIZJ9PpGVsXoWxsx2ctQcFx0,g6hWbdAbczUuIYeDNQz6eVYbvi3TuE9uasi3KOxiTfOeAF1MWoP0K4F11pqyMfUD,Food,Gastronomy,,Declared,10,2022-10-17T07:59:43
QRLHyS8jrhyDsiJi7idJfAJJkfV41D5u43tCtnhdsppeoaDxLNL8TmdjVwwbs9i2,Pd4yb4q2mvB165yeKhriLbajW84XA4GudEcUlIpf8pavKDnaDeK87GXGs7fLHzNf,Sports,Other,,Declared,10,2023-01-09T00:21:27
J2aUfwnGB4T5AUnM1aNYU7E9AzVJHQWjGXWoe5tC6Eh2mzqqhu0Dm8j8TWE3NKrE,ACkpcggbpUGWgiNu9s8JGiKor4emMGw5BMZax56nIp5Cc9ZNYDxoa34wSqMZ5jZX,Music,Music,,Declared,10,2022-12-02T23:56:42
USLKQMINHkGw6SvAS8123pQcE90L8EJoAeWCT7gKAaEnBBDg7ew1lbboXdw9i2et,TTEFV6lKGMoEdrnThlc8dPuIfMvpfiBT6IEacJrulR48swIPdxbCRJjNZwptxHRA,Arts and Culture,Arts and Culture,,Declared,10,2023-01-15T08:23:28
